com.hrm.scripts.ImplicitLoginScenario 2017-01-16 22:34:36,075 com.hrm.common.BaseTest.initApplication(BaseTest.java:94) TimeOut:20 
com.hrm.scripts.ImplicitLoginScenario 2017-01-16 22:34:36,137 com.hrm.common.BaseTest.preCondition(BaseTest.java:109) implicit login 
com.hrm.scripts.ImplicitLoginScenario 2017-01-16 22:34:42,676 com.hrm.scripts.ImplicitLoginScenario.testLoginScenario(ImplicitLoginScenario.java:10) This is from ImplicitLoginScenario 
com.hrm.scripts.ImplicitLoginScenario 2017-01-16 22:34:42,684 com.hrm.common.BaseTest.postCondition(BaseTest.java:125) implicit logout 
com.hrm.scripts.ExplicitLoginScenario 2017-01-16 22:34:47,003 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:firefox 
com.hrm.scripts.ExplicitLoginScenario 2017-01-16 22:34:47,107 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:65) finalizing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 08:15:26,723 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 08:15:27,245 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.VerifyLogo 2017-01-17 08:15:27,260 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.VerifyLogo 2017-01-17 08:15:46,549 com.hrm.common.BaseTest.initApplication(BaseTest.java:94) TimeOut:20 
com.hrm.scripts.VerifyLogo 2017-01-17 08:15:46,658 com.hrm.common.BaseTest.preCondition(BaseTest.java:117) explicit login required 
com.hrm.scripts.VerifyLogo 2017-01-17 08:15:50,069 com.hrm.common.BaseTest.postCondition(BaseTest.java:132) explicit logout required 
com.hrm.scripts.VerifyLogo 2017-01-17 08:15:52,506 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:firefox 
com.hrm.scripts.VerifyLogo 2017-01-17 08:15:52,984 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 08:23:39,345 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 08:23:39,831 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 08:23:39,869 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 08:23:58,992 com.hrm.common.BaseTest.initApplication(BaseTest.java:94) TimeOut:20 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 08:23:59,117 com.hrm.common.BaseTest.preCondition(BaseTest.java:117) explicit login required 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 08:24:10,285 com.hrm.common.BaseTest.postCondition(BaseTest.java:132) explicit logout required 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 08:24:11,516 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:firefox 
com.hrm.scripts.VerifyLoginLogout 2017-01-17 08:24:11,613 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 11:08:57,518 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 11:08:57,598 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.VerifyLogo 2017-01-17 11:08:57,602 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.VerifyLogo 2017-01-17 11:13:34,345 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 11:13:34,496 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.VerifyLogo 2017-01-17 11:13:34,499 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.VerifyLogo 2017-01-17 11:17:08,240 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.VerifyLogo 2017-01-17 11:17:08,399 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.VerifyLogo 2017-01-17 11:17:08,403 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.VerifyLogo 2017-01-17 11:17:15,674 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.VerifyLogo 2017-01-17 11:17:15,743 com.hrm.common.BaseTest.preCondition(BaseTest.java:119) explicit login required 
com.hrm.scripts.VerifyLogo 2017-01-17 11:17:15,967 com.hrm.common.BaseTest.postCondition(BaseTest.java:134) explicit logout required 
com.hrm.scripts.VerifyLogo 2017-01-17 11:17:17,463 com.hrm.common.BaseTest.closeBrowser(BaseTest.java:79) Execution completed on Browser:firefox 
com.hrm.scripts.VerifyLogo 2017-01-17 11:17:17,489 com.hrm.common.BaseTest.closeFrameWork(BaseTest.java:66) finalizing ExtentReport 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 11:18:49,802 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 11:18:49,951 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 11:18:49,955 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 11:18:56,712 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 11:18:56,787 com.hrm.common.BaseTest.preCondition(BaseTest.java:119) explicit login required 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 11:18:56,794 com.hrm.scripts.ExplicitLoginScenario.testLoginScenario(ExplicitLoginScenario.java:14) This is from ExplicitLoginScenario 
com.hrm.scripts.ExplicitLoginScenario 2017-01-17 11:18:56,799 com.hrm.common.BaseTest.postCondition(BaseTest.java:134) explicit logout required 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:18:58,072 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:19:04,307 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:19:04,321 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:19:06,463 com.hrm.scripts.ImplicitLoginScenario.testLoginScenario(ImplicitLoginScenario.java:10) This is from ImplicitLoginScenario 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:19:06,472 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:44:06,437 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:44:06,580 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:44:06,583 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
org.apache.http.client.protocol.RequestAddCookies 2017-01-17 11:44:07,500 org.apache.http.client.protocol.RequestAddCookies.process(RequestAddCookies.java:122) CookieSpec selected: default 
org.apache.http.client.protocol.RequestAuthCache 2017-01-17 11:44:07,507 org.apache.http.client.protocol.RequestAuthCache.process(RequestAuthCache.java:76) Auth cache not set in the context 
org.apache.http.impl.conn.PoolingHttpClientConnectionManager 2017-01-17 11:44:07,508 org.apache.http.impl.conn.PoolingHttpClientConnectionManager.requestConnection(PoolingHttpClientConnectionManager.java:249) Connection request: [route: {}->http://localhost:30235][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000] 
org.apache.http.impl.conn.PoolingHttpClientConnectionManager 2017-01-17 11:44:07,518 org.apache.http.impl.conn.PoolingHttpClientConnectionManager.leaseConnection(PoolingHttpClientConnectionManager.java:282) Connection leased: [id: 0][route: {}->http://localhost:30235][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000] 
org.apache.http.impl.execchain.MainClientExec 2017-01-17 11:44:07,519 org.apache.http.impl.execchain.MainClientExec.execute(MainClientExec.java:234) Opening connection {}->http://localhost:30235 
org.apache.http.impl.conn.DefaultHttpClientConnectionOperator 2017-01-17 11:44:07,520 org.apache.http.impl.conn.DefaultHttpClientConnectionOperator.connect(DefaultHttpClientConnectionOperator.java:138) Connecting to localhost/127.0.0.1:30235 
org.apache.http.impl.conn.DefaultHttpClientConnectionOperator 2017-01-17 11:44:07,521 org.apache.http.impl.conn.DefaultHttpClientConnectionOperator.connect(DefaultHttpClientConnectionOperator.java:145) Connection established 127.0.0.1:49775<->127.0.0.1:30235 
org.apache.http.impl.conn.DefaultManagedHttpClientConnection 2017-01-17 11:44:07,521 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.setSocketTimeout(LoggingManagedHttpClientConnection.java:90) http-outgoing-0: set socket timeout to 10800000 
org.apache.http.impl.execchain.MainClientExec 2017-01-17 11:44:07,521 org.apache.http.impl.execchain.MainClientExec.execute(MainClientExec.java:255) Executing request POST /session HTTP/1.1 
org.apache.http.impl.execchain.MainClientExec 2017-01-17 11:44:07,522 org.apache.http.impl.execchain.MainClientExec.execute(MainClientExec.java:260) Target auth state: UNCHALLENGED 
org.apache.http.impl.execchain.MainClientExec 2017-01-17 11:44:07,522 org.apache.http.impl.execchain.MainClientExec.execute(MainClientExec.java:266) Proxy auth state: UNCHALLENGED 
org.apache.http.headers 2017-01-17 11:44:07,523 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:135) http-outgoing-0 >> POST /session HTTP/1.1 
org.apache.http.headers 2017-01-17 11:44:07,523 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:138) http-outgoing-0 >> Content-Type: application/json; charset=utf-8 
org.apache.http.headers 2017-01-17 11:44:07,524 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:138) http-outgoing-0 >> Content-Length: 435 
org.apache.http.headers 2017-01-17 11:44:07,524 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:138) http-outgoing-0 >> Host: localhost:30235 
org.apache.http.headers 2017-01-17 11:44:07,524 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:138) http-outgoing-0 >> Connection: Keep-Alive 
org.apache.http.headers 2017-01-17 11:44:07,524 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:138) http-outgoing-0 >> User-Agent: Apache-HttpClient/4.5.2 (Java/1.8.0_111) 
org.apache.http.headers 2017-01-17 11:44:07,525 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:138) http-outgoing-0 >> Accept-Encoding: gzip,deflate 
org.apache.http.wire 2017-01-17 11:44:07,525 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "POST /session HTTP/1.1[\r][\n]" 
org.apache.http.wire 2017-01-17 11:44:07,525 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "Content-Type: application/json; charset=utf-8[\r][\n]" 
org.apache.http.wire 2017-01-17 11:44:07,526 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "Content-Length: 435[\r][\n]" 
org.apache.http.wire 2017-01-17 11:44:07,526 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "Host: localhost:30235[\r][\n]" 
org.apache.http.wire 2017-01-17 11:44:07,526 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "Connection: Keep-Alive[\r][\n]" 
org.apache.http.wire 2017-01-17 11:44:07,526 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "User-Agent: Apache-HttpClient/4.5.2 (Java/1.8.0_111)[\r][\n]" 
org.apache.http.wire 2017-01-17 11:44:07,526 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "Accept-Encoding: gzip,deflate[\r][\n]" 
org.apache.http.wire 2017-01-17 11:44:07,526 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "[\r][\n]" 
org.apache.http.wire 2017-01-17 11:44:07,527 org.apache.http.impl.conn.Wire.wire(Wire.java:86) http-outgoing-0 >> "{"capabilities": {"desiredCapabilities": {"marionette":true,"firefoxOptions":{"prefs":{},"args":[]},"browserName":"firefox","moz:firefoxOptions":{"prefs":{},"args":[]},"version":"","platform":"ANY"},"requiredCapabilities": {}},"desiredCapabilities": {"marionette":true,"firefoxOptions":{"prefs":{},"args":[]},"browserName":"firefox","moz:firefoxOptions":{"prefs":{},"args":[]},"version":"","platform":"ANY"},"requiredCapabilities": {}}" 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:45:16,020 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:45:16,226 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:45:16,229 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:45:23,141 com.hrm.common.BaseTest.initApplication(BaseTest.java:96) TimeOut:20 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:45:23,215 com.hrm.common.BaseTest.preCondition(BaseTest.java:111) implicit login 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:45:25,535 com.hrm.scripts.ImplicitLoginScenario.testLoginScenario(ImplicitLoginScenario.java:10) This is from ImplicitLoginScenario 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:45:25,540 com.hrm.common.BaseTest.postCondition(BaseTest.java:127) implicit logout 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:46:16,322 com.hrm.common.BaseTest.initFrameWork(BaseTest.java:53) initializing ExtentReport 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:46:16,465 com.hrm.common.BaseTest.initBrowser(BaseTest.java:73) Execution started on Browser:firefox 
com.hrm.scripts.ImplicitLoginScenario 2017-01-17 11:46:16,468 com.hrm.common.BaseTest.initApplication(BaseTest.java:85) Browser:firefox 
org.apache.http.client.protocol.RequestAddCookies 2017-01-17 11:46:17,371 org.apache.http.client.protocol.RequestAddCookies.process(RequestAddCookies.java:122) CookieSpec selected: default 
org.apache.http.client.protocol.RequestAuthCache 2017-01-17 11:46:17,377 org.apache.http.client.protocol.RequestAuthCache.process(RequestAuthCache.java:76) Auth cache not set in the context 
org.apache.http.impl.conn.PoolingHttpClientConnectionManager 2017-01-17 11:46:17,379 org.apache.http.impl.conn.PoolingHttpClientConnectionManager.requestConnection(PoolingHttpClientConnectionManager.java:249) Connection request: [route: {}->http://localhost:33544][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000] 
org.apache.http.impl.conn.PoolingHttpClientConnectionManager 2017-01-17 11:46:17,389 org.apache.http.impl.conn.PoolingHttpClientConnectionManager.leaseConnection(PoolingHttpClientConnectionManager.java:282) Connection leased: [id: 0][route: {}->http://localhost:33544][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000] 
org.apache.http.impl.execchain.MainClientExec 2017-01-17 11:46:17,391 org.apache.http.impl.execchain.MainClientExec.execute(MainClientExec.java:234) Opening connection {}->http://localhost:33544 
org.apache.http.impl.conn.DefaultHttpClientConnectionOperator 2017-01-17 11:46:17,393 org.apache.http.impl.conn.DefaultHttpClientConnectionOperator.connect(DefaultHttpClientConnectionOperator.java:138) Connecting to localhost/127.0.0.1:33544 
org.apache.http.impl.conn.DefaultHttpClientConnectionOperator 2017-01-17 11:46:17,395 org.apache.http.impl.conn.DefaultHttpClientConnectionOperator.connect(DefaultHttpClientConnectionOperator.java:145) Connection established 127.0.0.1:49875<->127.0.0.1:33544 
org.apache.http.impl.conn.DefaultManagedHttpClientConnection 2017-01-17 11:46:17,395 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.setSocketTimeout(LoggingManagedHttpClientConnection.java:90) http-outgoing-0: set socket timeout to 10800000 
org.apache.http.impl.execchain.MainClientExec 2017-01-17 11:46:17,395 org.apache.http.impl.execchain.MainClientExec.execute(MainClientExec.java:255) Executing request POST /session HTTP/1.1 
org.apache.http.impl.execchain.MainClientExec 2017-01-17 11:46:17,395 org.apache.http.impl.execchain.MainClientExec.execute(MainClientExec.java:260) Target auth state: UNCHALLENGED 
org.apache.http.impl.execchain.MainClientExec 2017-01-17 11:46:17,396 org.apache.http.impl.execchain.MainClientExec.execute(MainClientExec.java:266) Proxy auth state: UNCHALLENGED 
org.apache.http.headers 2017-01-17 11:46:17,397 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:135) http-outgoing-0 >> POST /session HTTP/1.1 
org.apache.http.headers 2017-01-17 11:46:17,397 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:138) http-outgoing-0 >> Content-Type: application/json; charset=utf-8 
org.apache.http.headers 2017-01-17 11:46:17,399 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:138) http-outgoing-0 >> Content-Length: 435 
org.apache.http.headers 2017-01-17 11:46:17,399 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:138) http-outgoing-0 >> Host: localhost:33544 
org.apache.http.headers 2017-01-17 11:46:17,400 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:138) http-outgoing-0 >> Connection: Keep-Alive 
org.apache.http.headers 2017-01-17 11:46:17,401 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:138) http-outgoing-0 >> User-Agent: Apache-HttpClient/4.5.2 (Java/1.8.0_111) 
org.apache.http.headers 2017-01-17 11:46:17,401 org.apache.http.impl.conn.LoggingManagedHttpClientConnection.onRequestSubmitted(LoggingManagedHttpClientConnection.java:138) http-outgoing-0 >> Accept-Encoding: gzip,deflate 
org.apache.http.wire 2017-01-17 11:46:17,401 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "POST /session HTTP/1.1[\r][\n]" 
org.apache.http.wire 2017-01-17 11:46:17,402 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "Content-Type: application/json; charset=utf-8[\r][\n]" 
org.apache.http.wire 2017-01-17 11:46:17,402 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "Content-Length: 435[\r][\n]" 
org.apache.http.wire 2017-01-17 11:46:17,402 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "Host: localhost:33544[\r][\n]" 
org.apache.http.wire 2017-01-17 11:46:17,402 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "Connection: Keep-Alive[\r][\n]" 
org.apache.http.wire 2017-01-17 11:46:17,402 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "User-Agent: Apache-HttpClient/4.5.2 (Java/1.8.0_111)[\r][\n]" 
org.apache.http.wire 2017-01-17 11:46:17,403 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "Accept-Encoding: gzip,deflate[\r][\n]" 
org.apache.http.wire 2017-01-17 11:46:17,403 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 >> "[\r][\n]" 
org.apache.http.wire 2017-01-17 11:46:17,403 org.apache.http.impl.conn.Wire.wire(Wire.java:86) http-outgoing-0 >> "{"capabilities": {"desiredCapabilities": {"marionette":true,"firefoxOptions":{"prefs":{},"args":[]},"browserName":"firefox","moz:firefoxOptions":{"prefs":{},"args":[]},"version":"","platform":"ANY"},"requiredCapabilities": {}},"desiredCapabilities": {"marionette":true,"firefoxOptions":{"prefs":{},"args":[]},"browserName":"firefox","moz:firefoxOptions":{"prefs":{},"args":[]},"version":"","platform":"ANY"},"requiredCapabilities": {}}" 
org.apache.http.wire 2017-01-17 11:46:21,385 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 << "HTTP/1.1 200 OK[\r][\n]" 
org.apache.http.wire 2017-01-17 11:46:21,385 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 << "Connection: close[\r][\n]" 
org.apache.http.wire 2017-01-17 11:46:21,385 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 << "Content-Type: application/json[\r][\n]" 
org.apache.http.wire 2017-01-17 11:46:21,385 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 << "Content-Length: 539[\r][\n]" 
org.apache.http.wire 2017-01-17 11:46:21,386 org.apache.http.impl.conn.Wire.wire(Wire.java:72) http-outgoing-0 << "Date: Tue, 17 Jan 2017 06:16:21 GMT[\r][\n]" 
